date,nav_regular_growth,nav_direct_growth
2019-04-02,10.1872,10.2714
2019-04-03,10.1548,10.2391
2019-04-04,10.1511,10.2357
2019-04-05,10.1683,10.2533
2019-04-08,10.1580,10.2439
2019-04-09,10.1780,10.2643
2019-04-10,10.1593,10.2458
2019-04-11,10.1543,10.2410
2019-04-12,10.1790,10.2663
2019-04-15,10.1908,10.2792
2019-04-16,10.2088,10.2977
2019-04-18,10.1876,10.2769
2019-04-22,10.1459,10.2361
2019-04-23,10.1454,10.2358
2019-04-24,10.1678,10.2587
2019-04-25,10.1537,10.2448
2019-04-26,10.1775,10.2692
2019-04-30,10.1674,10.2602
2019-05-02,10.1576,10.2510
2019-05-03,10.1556,10.2492
2019-05-06,10.1449,10.2393
2019-05-07,10.1196,10.2141
2019-05-08,10.0809,10.1754
2019-05-09,10.0826,10.1773
2019-05-10,10.0697,10.1647
2019-05-13,10.0284,10.1239
2019-05-14,10.0476,10.1436
2019-05-15,10.0321,10.1282
2019-05-16,10.0437,10.1406
2019-05-17,10.0712,10.1684
2019-05-20,10.1756,10.2748
2019-05-21,10.1433,10.2425
2019-05-22,10.1520,10.2515
2019-05-23,10.1379,10.2376
2019-05-24,10.2016,10.3022
2019-05-27,10.2465,10.3485
2019-05-28,10.2343,10.3365
2019-05-29,10.2222,10.3246
2019-05-30,10.2391,10.3419
2019-05-31,10.2379,10.3411
2019-06-03,10.2640,10.3684
2019-06-04,10.2480,10.3525
2019-06-06,10.2068,10.3115
2019-06-07,10.2126,10.3177
2019-06-10,10.2256,10.3318
2019-06-11,10.2379,10.3445
2019-06-12,10.2212,10.3280
2019-06-13,10.2248,10.3320
2019-06-14,10.2083,10.3155
2019-06-17,10.1728,10.2806
2019-06-18,10.1884,10.2967
2019-06-19,10.1856,10.2942
2019-06-20,10.2200,10.3293
2019-06-21,10.1990,10.3084
2019-06-24,10.1981,10.3084
2019-06-25,10.2342,10.3452
2019-06-26,10.2486,10.3600
2019-06-27,10.2529,10.3648
2019-06-28,10.2441,10.3562
2019-07-01,10.2658,10.3790
2019-07-02,10.2736,10.3872
2019-07-03,10.2767,10.3907
2019-07-04,10.2855,10.3999
2019-07-05,10.2377,10.3519
2019-07-08,10.1827,10.2971
2019-07-09,10.2093,10.3243
2019-07-10,10.1934,10.3086
2019-07-11,10.2106,10.3263
2019-07-12,10.2198,10.3359
2019-07-15,10.2329,10.3501
2019-07-16,10.2587,10.3765
2019-07-17,10.2585,10.3765
2019-07-18,10.2224,10.3402
2019-07-19,10.1864,10.3039
2019-07-22,10.1720,10.2900
2019-07-23,10.1748,10.2930
2019-07-24,10.1511,10.2691
2019-07-25,10.1436,10.2617
2019-07-26,10.1483,10.2667
2019-07-29,10.1295,10.2483
2019-07-30,10.0995,10.2181
2019-07-31,10.1299,10.2490
2019-08-01,10.0866,10.2054
2019-08-02,10.0893,10.2081
2019-08-05,10.0592,10.1782
2019-08-06,10.0872,10.2067
2019-08-07,10.0765,10.1960
2019-08-08,10.1092,10.2292
2019-08-09,10.1211,10.2415
2019-08-13,10.0467,10.1669
2019-08-14,10.0800,10.2007
2019-08-16,10.0825,10.2037
2019-08-19,10.0958,10.2177
2019-08-20,10.0811,10.2030
2019-08-21,10.0514,10.1732
2019-08-22,10.0090,10.1304
2019-08-23,10.0283,10.1501
2019-08-26,10.0869,10.2099
2019-08-27,10.0991,10.2225
2019-08-28,10.0890,10.2125
2019-08-29,10.0705,10.1939
2019-08-30,10.1063,10.2304
2019-09-03,10.0545,10.1787
2019-09-04,10.0764,10.2010
2019-09-05,10.0831,10.2079
2019-09-06,10.1079,10.2332
2019-09-09,10.1273,10.2535
2019-09-11,10.1345,10.2611
2019-09-12,10.1342,10.2610
2019-09-13,10.1599,10.2873
2019-09-16,10.1484,10.2762
2019-09-17,10.0871,10.2143
2019-09-18,10.1017,10.2292
2019-09-19,10.0596,10.1868
2019-09-20,10.2032,10.3324
2019-09-23,10.2787,10.4095
2019-09-24,10.2504,10.3810
2019-09-25,10.1918,10.3219
2019-09-26,10.2381,10.3690
2019-09-27,10.2077,10.3384
2019-09-30,10.1919,10.3229
2019-10-01,10.1325,10.2630
2019-10-03,10.1305,10.2613
2019-10-04,10.0931,10.2236
2019-10-07,10.0693,10.2001
2019-10-09,10.1225,10.2543
2019-10-10,10.1043,10.2361
2019-10-11,10.1240,10.2562
2019-10-14,10.1419,10.2749
2019-10-15,10.1625,10.2960
2019-10-16,10.1648,10.2985
2019-10-17,10.2040,10.3385
2019-10-18,10.2370,10.3721
2019-10-22,10.2112,10.3467
2019-10-23,10.2158,10.3516
2019-10-24,10.1940,10.3298
2019-10-25,10.2013,10.3373
2019-10-29,10.2637,10.4014
2019-10-30,10.2891,10.4273
2019-10-31,10.3095,10.4481
2019-11-01,10.3331,10.4723
2019-11-04,10.3426,10.4825
2019-11-05,10.3271,10.4669
2019-11-06,10.3412,10.4815
2019-11-07,10.3488,10.4894
2019-11-08,10.3204,10.4608
2019-11-11,10.3331,10.4743
2019-11-13,10.2724,10.4132
2019-11-14,10.2879,10.4291
2019-11-15,10.2909,10.4323
2019-11-18,10.3088,10.4511
2019-11-19,10.3216,10.4642
2019-11-20,10.3490,10.4922
2019-11-21,10.3272,10.4703
2019-11-22,10.3220,10.4653
2019-11-25,10.3698,10.5144
2019-11-26,10.3611,10.5057
2019-11-27,10.3783,10.5233
2019-11-28,10.4067,10.5524
2019-11-29,10.3889,10.5345
2019-12-02,10.3766,10.5226
2019-12-03,10.3636,10.5097
2019-12-04,10.3896,10.5362
2019-12-05,10.3780,10.5247
2019-12-06,10.3233,10.4694
2019-12-09,10.3361,10.4830
2019-12-10,10.2963,10.4428
2019-12-11,10.3156,10.4625
2019-12-12,10.3334,10.4809
2019-12-13,10.3669,10.5150
2019-12-16,10.3555,10.5041
2019-12-17,10.3879,10.5371
2019-12-18,10.4005,10.5501
2019-12-19,10.3990,10.5488
2019-12-20,10.4073,10.5574
2019-12-23,10.4014,10.5520
2019-12-24,10.3905,10.5412
2019-12-26,10.3714,10.5222
2019-12-27,10.4162,10.5679
2019-12-30,10.4149,10.5672
2019-12-31,10.3928,10.5449
2020-01-01,10.4057,10.5582
2020-01-02,10.4489,10.6022
2020-01-03,10.4501,10.6037
2020-01-06,10.3650,10.5180
2020-01-07,10.3751,10.5283
2020-01-08,10.3614,10.5147
2020-01-09,10.4226,10.5771
2020-01-10,10.4436,10.5986
2020-01-13,10.4827,10.6389
2020-01-14,10.4946,10.6511
2020-01-15,10.4907,10.6474
2020-01-16,10.4891,10.6460
2020-01-17,10.4967,10.6539
2020-01-20,10.4702,10.6277
2020-01-21,10.4537,10.6111
2020-01-22,10.4352,10.5925
2020-01-23,10.4789,10.6371
2020-01-24,10.5038,10.6625
2020-01-27,10.4600,10.6187
2020-01-28,10.4330,10.5915
2020-01-29,10.4564,10.6155
2020-01-30,10.4244,10.5832
2020-01-31,10.3983,10.5569
2020-02-03,10.2752,10.4325
2020-02-04,10.3767,10.5358
2020-02-05,10.4120,10.5719
2020-02-06,10.4451,10.6057
2020-02-07,10.4473,10.6081
2020-02-10,10.4128,10.5738
2020-02-11,10.4370,10.5985
2020-02-12,10.4478,10.6097
2020-02-13,10.4395,10.6015
2020-02-14,10.4163,10.5782
2020-02-17,10.3852,10.5472
2020-02-18,10.3720,10.5339
2020-02-19,10.4049,10.5677
2020-02-20,10.4070,10.5699
2020-02-24,10.3357,10.4984
2020-02-25,10.3254,10.4881
2020-02-26,10.2783,10.4405
2020-02-27,10.2601,10.4221
2020-02-28,10.1426,10.3030
2020-03-02,10.1026,10.2629
2020-03-03,10.1591,10.3205
2020-03-04,10.1553,10.3168
2020-03-05,10.1500,10.3118
2020-03-06,10.0705,10.2312
2020-03-09,9.8957,10.0542
2020-03-11,9.8821,10.0408
2020-03-12,9.6151,9.7696
2020-03-13,9.7534,9.9103
2020-03-16,9.5272,9.6811
2020-03-17,9.4497,9.6025
2020-03-18,9.3104,9.4612
2020-03-19,9.2571,9.4073
2020-03-20,9.4005,9.5531
2020-03-23,9.0477,9.1952
2020-03-24,9.0723,9.2204
2020-03-25,9.1770,9.3269
2020-03-26,9.2722,9.4239
2020-03-27,9.3305,9.4833
2020-03-30,9.2180,9.3696
2020-03-31,9.3384,9.4922
2020-04-01,9.2508,9.4032
2020-04-03,9.2326,9.3851
2020-04-07,9.4192,9.5755
2020-04-08,9.4560,9.6131
2020-04-09,9.5944,9.7540
2020-04-13,9.5692,9.7292
2020-04-15,9.5534,9.7153
2020-04-16,9.5912,9.7539
2020-04-17,9.6775,9.8419
2020-04-20,9.6901,9.8553
2020-04-21,9.6042,9.7681
2020-04-22,9.6308,9.7953
2020-04-23,9.6683,9.8336
2020-04-24,9.6133,9.7779
2020-04-27,9.6360,9.8016
2020-04-28,9.6466,9.8125
2020-04-29,9.7134,9.8806
2020-04-30,9.8204,9.9897
2020-05-04,9.6474,9.8145
2020-05-05,9.6181,9.7848
2020-05-06,9.6443,9.8117
2020-05-07,9.6109,9.7779
2020-05-08,9.6159,9.7831
2020-05-11,9.6239,9.7919
2020-05-12,9.6309,9.7992
2020-05-13,9.7021,9.8718
2020-05-14,9.6305,9.7992
2020-05-15,9.6252,9.7940
2020-05-18,9.5179,9.6853
2020-05-19,9.5545,9.7228
2020-05-20,9.6241,9.7937
2020-05-21,9.6536,9.8240
2020-05-22,9.6320,9.8022
2020-05-26,9.6232,9.7940
2020-05-27,9.7077,9.8802
2020-05-28,9.7699,9.9437
2020-05-29,9.8251,10.0001
2020-06-01,9.8657,10.0420
2020-06-02,9.9043,10.0815
2020-06-03,9.9195,10.0971
2020-06-04,9.9414,10.1196
2020-06-05,9.9957,10.1751
2020-06-08,10.0166,10.1969
2020-06-09,9.9853,10.1652
2020-06-10,9.9944,10.1747
2020-06-11,9.9223,10.1015
2020-06-12,9.9450,10.1248
2020-06-15,9.8913,10.0707
2020-06-16,9.9113,10.0913
2020-06-17,9.9158,10.0961
2020-06-18,9.9766,10.1582
2020-06-19,10.0224,10.2050
2020-06-22,10.0656,10.2496
2020-06-23,10.1248,10.3100
2020-06-24,10.0552,10.2394
2020-06-25,10.0616,10.2461
2020-06-26,10.1071,10.2926
2020-06-29,10.0615,10.2467
2020-06-30,10.0593,10.2447
2020-07-01,10.0847,10.2708
2020-07-02,10.1438,10.3311
2020-07-03,10.1818,10.3701
2020-07-06,10.2137,10.4031
2020-07-07,10.2162,10.4060
2020-07-08,10.1899,10.3794
2020-07-09,10.2251,10.4155
2020-07-10,10.1994,10.3896
2020-07-13,10.2178,10.4091
2020-07-14,10.1553,10.3456
2020-07-15,10.1553,10.3459
2020-07-16,10.2129,10.4048
2020-07-17,10.2702,10.4634
2020-07-20,10.2999,10.4944
2020-07-21,10.3506,10.5463
2020-07-22,10.3481,10.5441
2020-07-23,10.3779,10.5747
2020-07-24,10.3628,10.5595
2020-07-27,10.3336,10.5306
2020-07-28,10.3698,10.5677
2020-07-29,10.3508,10.5486
2020-07-30,10.3270,10.5246
2020-07-31,10.3462,10.5444
2020-08-03,10.3088,10.5071
2020-08-04,10.3642,10.5637
2020-08-05,10.3625,10.5622
2020-08-06,10.4031,10.6039
2020-08-07,10.3984,10.5994
2020-08-10,10.4616,10.6646
2020-08-11,10.4874,10.6912
2020-08-12,10.4886,10.6924
2020-08-13,10.4912,10.6953
2020-08-14,10.4809,10.6850
2020-08-17,10.5049,10.7103
2020-08-18,10.5367,10.7429
2020-08-19,10.5539,10.7607
2020-08-20,10.5405,10.7473
2020-08-21,10.5641,10.7716
2020-08-24,10.5755,10.7840
2020-08-25,10.5688,10.7775
2020-08-26,10.5896,10.7989
2020-08-27,10.6030,10.8128
2020-08-28,10.6321,10.8428
2020-08-31,10.5298,10.7392
2020-09-01,10.5560,10.7662
2020-09-02,10.5790,10.7899
2020-09-03,10.5707,10.7817
2020-09-04,10.4933,10.7030
2020-09-07,10.4794,10.6897
2020-09-08,10.4586,10.6686
2020-09-09,10.4393,10.6492
2020-09-10,10.5008,10.7122
2020-09-11,10.5101,10.7219
2020-09-14,10.4943,10.7066
2020-09-15,10.5297,10.7429
2020-09-16,10.5438,10.7576
2020-09-17,10.5179,10.7315
2020-09-18,10.5318,10.7459
2020-09-21,10.4283,10.6410
2020-09-22,10.3909,10.6031
2020-09-23,10.3765,10.5887
2020-09-24,10.2555,10.4655
2020-09-25,10.3555,10.5677
2020-09-28,10.4254,10.6399
2020-09-29,10.4098,10.6243
2020-09-30,10.4042,10.6188
2020-10-01,10.4495,10.6652
2020-10-05,10.4798,10.6972
2020-10-06,10.5164,10.7348
2020-10-07,10.5327,10.7518
2020-10-08,10.5712,10.7912
2020-10-09,10.6153,10.8366
2020-10-12,10.6254,10.8477
2020-10-13,10.6210,10.8434
2020-10-14,10.6206,10.8433
2020-10-15,10.5298,10.7508
2020-10-16,10.5797,10.8020
2020-10-19,10.6236,10.8475
2020-10-20,10.6407,10.8653
2020-10-21,10.6799,10.9056
2020-10-22,10.6703,10.8960
2020-10-23,10.6956,10.9221
2020-10-26,10.6249,10.8506
2020-10-27,10.6451,10.8716
2020-10-28,10.5980,10.8237
2020-10-29,10.5614,10.7865
2020-10-30,10.5582,10.7835
2020-11-02,10.5887,10.8155
2020-11-03,10.6647,10.8933
2020-11-04,10.6901,10.9195
2020-11-05,10.7646,10.9959
2020-11-06,10.7918,11.0239
2020-11-09,10.8651,11.0996
2020-11-10,10.9160,11.1518
2020-11-11,10.9929,11.2306
2020-11-12,10.9779,11.2156
2020-11-13,10.9849,11.2229
2020-11-17,11.0555,11.2962
2020-11-18,11.0768,11.3182
2020-11-19,11.0207,11.2611
2020-11-20,11.0474,11.2887
2020-11-23,11.0603,11.3026
2020-11-24,11.1085,11.3521
2020-11-25,11.0578,11.3005
2020-11-26,11.0992,11.3431
2020-11-27,11.0984,11.3426
2020-12-01,11.1698,11.4166
2020-12-02,11.1796,11.4268
2020-12-03,11.1987,11.4467
2020-12-04,11.2566,11.5061
2020-12-07,11.3030,11.5544
2020-12-08,11.3039,11.5555
2020-12-09,11.3333,11.5858
2020-12-10,11.3164,11.5688
2020-12-11,11.3379,11.5910
2020-12-14,11.3610,11.6155
2020-12-15,11.3516,11.6062
2020-12-16,11.3811,11.6366
2020-12-17,11.3812,11.6369
2020-12-18,11.3959,11.6523
2020-12-21,11.2260,11.4793
2020-12-22,11.2741,11.5288
2020-12-23,11.3342,11.5905
2020-12-24,11.3802,11.6378
2020-12-28,11.4212,11.6809
2020-12-29,11.4376,11.6979
2020-12-30,11.4415,11.7021
2020-12-31,11.4469,11.7080
2021-01-01,11.4669,11.7287
2021-01-04,11.5173,11.7810
2021-01-05,11.5376,11.8021
2021-01-06,11.5398,11.8046
2021-01-07,11.5648,11.8304
2021-01-08,11.6382,11.9058
2021-01-11,11.6800,11.9494
2021-01-12,11.7188,11.9894
2021-01-13,11.7545,12.0261
2021-01-14,11.7672,12.0395
2021-01-15,11.7260,11.9976
2021-01-18,11.6480,11.9185
2021-01-19,11.7094,11.9817
2021-01-20,11.7613,12.0351
2021-01-21,11.7163,11.9892
2021-01-22,11.6493,11.9209
2021-01-25,11.6409,11.9133
2021-01-27,11.5574,11.8284
2021-01-28,11.5306,11.8012
2021-01-29,11.4710,11.7404
2021-02-01,11.6949,11.9704
2021-02-02,11.8345,12.1135
2021-02-03,11.8880,12.1686
2021-02-04,11.9426,12.2248
2021-02-05,11.9564,12.2392
2021-02-08,12.0388,12.3244
2021-02-09,12.0367,12.3225
2021-02-10,12.0213,12.3070
2021-02-11,12.0319,12.3182
2021-02-12,12.0303,12.3168
2021-02-15,12.0834,12.3721
2021-02-16,12.0871,12.3761
2021-02-17,12.0836,12.3728
2021-02-18,12.0711,12.3603
2021-02-19,11.9866,12.2741
2021-02-22,11.8914,12.1774
2021-02-23,11.9203,12.2073
2021-02-24,12.0069,12.2962
2021-02-25,12.0395,12.3299
2021-02-26,11.8734,12.1601
2021-03-01,11.9413,12.2305
2021-03-02,12.0069,12.2980
2021-03-03,12.0994,12.3930
2021-03-04,12.0609,12.3539
2021-03-05,11.9968,12.2885
2021-03-08,12.0219,12.3150
2021-03-09,12.0210,12.3144
2021-03-10,12.0567,12.3513
2021-03-12,12.0270,12.3214
2021-03-15,11.9929,12.2873
2021-03-16,11.9723,12.2664
2021-03-17,11.9011,12.1938
2021-03-18,11.8645,12.1565
2021-03-19,11.9257,12.2195
2021-03-22,11.9199,12.2145
2021-03-23,11.9497,12.2453
2021-03-24,11.8556,12.1492
2021-03-25,11.7867,12.0788
2021-03-26,11.8528,12.1469
2021-03-30,11.9456,12.2431
2021-03-31,11.9221,12.2192
2021-04-01,11.9872,12.2863
2021-04-05,11.9228,12.2214
2021-04-06,11.9199,12.2187
2021-04-07,11.9725,12.2729
2021-04-08,11.9971,12.2984
2021-04-09,11.9855,12.2868
2021-04-12,11.7981,12.0955
2021-04-13,11.8696,12.1691
2021-04-15,11.8876,12.1881
2021-04-16,11.9261,12.2278
2021-04-19,11.8584,12.1592
2021-04-20,11.8593,12.1604
2021-04-22,11.9227,12.2260
2021-04-23,11.8987,12.2017
2021-04-26,11.9470,12.2521
2021-04-27,12.0083,12.3152
2021-04-28,12.0623,12.3709
2021-04-29,12.0694,12.3784
2021-04-30,12.0200,12.3280
2021-05-03,12.0129,12.3216
2021-05-04,11.9671,12.2749
2021-05-05,12.0244,12.3339
2021-05-06,12.0783,12.3895
2021-05-07,12.1100,12.4223
2021-05-10,12.1697,12.4844
2021-05-11,12.1667,12.4817
2021-05-12,12.1210,12.4350
2021-05-14,12.0868,12.4005
2021-05-17,12.1568,12.4732
2021-05-18,12.2049,12.5228
2021-05-19,12.1935,12.5114
2021-05-20,12.1620,12.4794
2021-05-21,12.2459,12.5657
2021-05-24,12.2848,12.6065
2021-05-25,12.2835,12.6055
2021-05-26,12.3068,12.6297
2021-05-27,12.3347,12.6585
2021-05-28,12.3459,12.6703
2021-05-31,12.3896,12.7160
2021-06-01,12.3690,12.6951
2021-06-02,12.3770,12.7036
2021-06-03,12.4047,12.7323
2021-06-04,12.3960,12.7238
2021-06-07,12.4295,12.7590
2021-06-08,12.4399,12.7699
2021-06-09,12.4149,12.7446
2021-06-10,12.4538,12.7848
2021-06-11,12.4722,12.8040
2021-06-14,12.4782,12.8110
2021-06-15,12.4845,12.8178
2021-06-16,12.4521,12.7848
2021-06-17,12.4289,12.7613
2021-06-18,12.4154,12.7477
2021-06-21,12.4350,12.7687
2021-06-22,12.4483,12.7826
2021-06-23,12.4134,12.7471
2021-06-24,12.4303,12.7647
2021-06-25,12.4704,12.8061
2021-06-28,12.4661,12.8027
2021-06-29,12.4476,12.7839
2021-06-30,12.4369,12.7732
2021-07-01,12.4306,12.7670
2021-07-02,12.4409,12.7779
2021-07-05,12.4766,12.8154
2021-07-06,12.4617,12.8004
2021-07-07,12.4871,12.8269
2021-07-08,12.4532,12.7923
2021-07-09,12.4455,12.7846
2021-07-12,12.4468,12.7869
2021-07-13,12.4850,12.8264
2021-07-14,12.5100,12.8524
2021-07-15,12.5392,12.8827
2021-07-16,12.5530,12.8971
2021-07-19,12.5172,12.8613
2021-07-20,12.4667,12.8097
2021-07-22,12.5263,12.8714
2021-07-23,12.5497,12.8958
2021-07-26,12.5342,12.8807
2021-07-27,12.5037,12.8497
2021-07-28,12.4982,12.8443
2021-07-29,12.5109,12.8577
2021-07-30,12.5198,12.8670
2021-08-02,12.5648,12.9141
2021-08-03,12.6360,12.9876
2021-08-04,12.6693,13.0222
2021-08-05,12.6836,13.0376
2021-08-06,12.6596,13.0131
2021-08-09,12.6612,13.0156
2021-08-10,12.6607,13.0154
2021-08-11,12.6564,13.0113
2021-08-12,12.6923,13.0485
2021-08-13,12.7377,13.0955
2021-08-16,12.7304,13.0888
2021-08-17,12.7367,13.0956
2021-08-18,12.7153,13.0739
2021-08-20,12.6484,13.0057
2021-08-23,12.6480,13.0062
2021-08-24,12.6838,13.0432
2021-08-25,12.6737,13.0332
2021-08-26,12.6667,13.0263
2021-08-27,12.6924,13.0530
2021-08-30,12.7694,13.1330
2021-08-31,12.8226,13.1880
2021-09-01,12.8088,13.1741
2021-09-02,12.8406,13.2072
2021-09-03,12.8587,13.2260
2021-09-06,12.8723,13.2410
2021-09-07,12.8760,13.2450
2021-09-08,12.8771,13.2464
2021-09-09,12.8911,13.2611
2021-09-13,12.8882,13.2594
2021-09-14,12.9051,13.2770
2021-09-15,12.9659,13.3399
2021-09-16,13.0115,13.3870
2021-09-17,12.9836,13.3586
2021-09-20,12.9281,13.3024
2021-09-21,12.9657,13.3415
2021-09-22,12.9614,13.3373
2021-09-23,13.0495,13.4283
2021-09-24,13.0520,13.4311
2021-09-27,13.0631,13.4434
2021-09-28,13.0501,13.4304
2021-09-29,13.0722,13.4534
2021-09-30,13.0404,13.4209
2021-10-01,13.0297,13.4102
2021-10-04,13.0650,13.4475
2021-10-05,13.1018,13.4856
2021-10-06,13.0533,13.4360
2021-10-07,13.0746,13.4582
2021-10-08,13.0942,13.4787
2021-10-11,13.1392,13.5259
2021-10-12,13.1539,13.5414
2021-10-13,13.2244,13.6142
2021-10-14,13.2980,13.6903
2021-10-18,13.3335,13.7281
2021-10-19,13.2879,13.6815
2021-10-20,13.2434,13.6360
2021-10-21,13.2434,13.6363
2021-10-22,13.2199,13.6124
2021-10-25,13.2319,13.6257
2021-10-26,13.2745,13.6698
2021-10-27,13.2594,13.6546
2021-10-28,13.1402,13.5322
2021-10-29,13.0973,13.4883
2021-11-01,13.1756,13.5698
2021-11-02,13.1823,13.5771
2021-11-03,13.1750,13.5699
2021-11-08,13.2406,13.6390
2021-11-09,13.2529,13.6519
2021-11-10,13.2671,13.6669
2021-11-11,13.2250,13.6239
2021-11-12,13.2718,13.6724
2021-11-15,13.2747,13.6763
2021-11-16,13.2573,13.6587
2021-11-17,13.2403,13.6415
2021-11-18,13.2001,13.6004
2021-11-22,13.1220,13.5212
2021-11-23,13.1675,13.5684
2021-11-24,13.1453,13.5457
2021-11-25,13.1606,13.5618
2021-11-26,13.0282,13.4257
2021-11-29,12.9997,13.3972
2021-11-30,12.9811,13.3784
2021-12-01,13.0183,13.4170
2021-12-02,13.0822,13.4832
2021-12-03,13.0260,13.4256
2021-12-06,12.9508,13.3490
2021-12-07,13.0203,13.4209
2021-12-08,13.1096,13.5133
2021-12-09,13.1269,13.5314
2021-12-10,13.1239,13.5286
2021-12-13,13.0930,13.4977
2021-12-14,13.0994,13.5046
2021-12-15,13.0640,13.4684
2021-12-16,13.0450,13.4491
2021-12-17,12.9706,13.3727
2021-12-20,12.8758,13.2758
2021-12-21,12.9073,13.3086
2021-12-22,12.9561,13.3592
2021-12-23,13.0049,13.4099
2021-12-24,12.9655,13.3695
2021-12-27,12.9839,13.3895
2021-12-28,13.0250,13.4321
2021-12-29,13.0145,13.4217
2021-12-30,13.0107,13.4181
2021-12-31,13.0526,13.4615
2022-01-03,13.1208,13.5328
2022-01-04,13.1727,13.5866
2022-01-05,13.2065,13.6218
2022-01-06,13.1764,13.5911
2022-01-07,13.1871,13.6024
2022-01-10,13.2528,13.6711
2022-01-11,13.2709,13.6901
2022-01-12,13.3197,13.7408
2022-01-13,13.3337,13.7555
2022-01-14,13.3075,13.7287
2022-01-17,13.3248,13.7476
2022-01-18,13.2637,13.6848
2022-01-19,13.2498,13.6709
2022-01-20,13.2192,13.6395
2022-01-21,13.1852,13.6048
2022-01-24,13.0724,13.4894
2022-01-25,13.1524,13.5722
2022-01-27,13.1298,13.5495
2022-01-28,13.1336,13.5537
2022-01-31,13.2044,13.6277
2022-02-01,13.2657,13.6913
2022-02-02,13.3101,13.7375
2022-02-03,13.2718,13.6982
2022-02-04,13.2493,13.6753
2022-02-07,13.1878,13.6128
2022-02-08,13.1957,13.6212
2022-02-09,13.2434,13.6707
2022-02-10,13.2971,13.7265
2022-02-11,13.2512,13.6795
2022-02-14,13.0670,13.4903
2022-02-15,13.2056,13.6337
2022-02-16,13.1964,13.6245
2022-02-17,13.1858,13.6138
2022-02-18,13.1771,13.6052
2022-02-21,13.1466,13.5747
2022-02-22,13.1135,13.5407
2022-02-23,13.0942,13.5211
2022-02-24,12.8402,13.2592
2022-02-25,12.9763,13.4000
2022-02-28,13.0126,13.4384
2022-03-02,12.9424,13.3665
2022-03-03,12.9364,13.3606
2022-03-04,12.8606,13.2826
2022-03-07,12.7834,13.2038
2022-03-08,12.8126,13.2343
2022-03-09,12.8721,13.2961
2022-03-10,12.9458,13.3724
2022-03-11,12.9686,13.3963
2022-03-14,13.0390,13.4699
2022-03-15,12.9883,13.4179
2022-03-16,13.0738,13.5066
2022-03-17,13.1501,13.5856
2022-03-21,13.1044,13.5396
2022-03-22,13.1496,13.5867
2022-03-23,13.1364,13.5733
2022-03-24,13.1418,13.5792
2022-03-25,13.1180,13.5550
2022-03-28,13.1508,13.5898
2022-03-29,13.1739,13.6139
2022-03-30,13.2033,13.6446
2022-03-31,13.1931,13.6344
2022-04-01,13.2831,13.7277
2022-04-04,13.3963,13.8456
2022-04-05,13.3921,13.8416
2022-04-06,13.3711,13.8203
2022-04-07,13.3306,13.7787
2022-04-08,13.3594,13.8088
2022-04-11,13.3327,13.7822
2022-04-12,13.2969,13.7455
2022-04-13,13.2871,13.7357
2022-04-18,13.2411,13.6896
2022-04-19,13.1756,13.6222
2022-04-20,13.1955,13.6431
2022-04-21,13.2401,13.6895
2022-04-22,13.1763,13.6238
2022-04-25,13.1193,13.5659
2022-04-26,13.1850,13.6341
2022-04-27,13.1402,13.5881
2022-04-28,13.1935,13.6435
2022-04-29,13.1293,13.5775
2022-05-02,13.1335,13.5827
2022-05-04,13.0163,13.4621
2022-05-05,13.0275,13.4740
2022-05-06,12.9692,13.4140
2022-05-09,12.9614,13.4069
2022-05-10,12.9326,13.3774
2022-05-11,12.9183,13.3629
2022-05-12,12.8206,13.2621
2022-05-13,12.7869,13.2276
2022-05-16,12.8106,13.2530
2022-05-17,12.9285,13.3753
2022-05-18,12.9186,13.3653
2022-05-19,12.8241,13.2679
2022-05-20,12.9454,13.3936
2022-05-23,12.9234,13.3718
2022-05-24,12.8931,13.3407
2022-05-25,12.8834,13.3310
2022-05-26,12.9463,13.3964
2022-05-27,12.9726,13.4240
2022-05-30,13.0531,13.5081
2022-05-31,13.0632,13.5189
2022-06-01,13.0526,13.5082
2022-06-02,13.0569,13.5130
2022-06-03,13.0117,13.4665
2022-06-06,13.0205,13.4765
2022-06-07,12.9992,13.4548
2022-06-08,12.9898,13.4454
2022-06-09,13.0116,13.4683
2022-06-10,12.9517,13.4066
2022-06-13,12.8350,13.2867
2022-06-14,12.8344,13.2863
2022-06-15,12.8356,13.2879
2022-06-16,12.7283,13.1771
2022-06-17,12.6976,13.1456
2022-06-20,12.6931,13.1418
2022-06-21,12.7877,13.2401
2022-06-22,12.7232,13.1736
2022-06-23,12.7661,13.2183
2022-06-24,12.8102,13.2642
2022-06-27,12.8688,13.3259
2022-06-28,12.8907,13.3488
2022-06-29,12.8848,13.3430
2022-06-30,12.8833,13.3417
2022-07-01,12.8840,13.3428
2022-07-04,12.9208,13.3818
2022-07-05,12.9127,13.3737
2022-07-06,12.9513,13.4139
2022-07-07,13.0029,13.4677
2022-07-08,13.0462,13.5128
2022-07-11,13.0610,13.5291
2022-07-12,13.0175,13.4843
2022-07-13,12.9932,13.4595
2022-07-14,12.9846,13.4508
2022-07-15,13.0066,13.4739
2022-07-18,13.0739,13.5445
2022-07-19,13.1022,13.5742
2022-07-20,13.1483,13.6222
2022-07-21,13.1960,13.6719
2022-07-22,13.2211,13.6983
2022-07-25,13.2138,13.6916
2022-07-26,13.1689,13.6454
2022-07-27,13.2245,13.7033
2022-07-28,13.2701,13.7508
2022-07-29,13.3186,13.8014
