date,nav_regular_growth,nav_direct_growth
2013-12-27,11.0421,11.0722
2013-12-30,11.0778,11.1084
2013-12-31,11.1238,11.1547
2014-01-01,11.1677,11.1989
2014-01-02,11.0802,11.1112
2014-01-03,11.0372,11.0683
2014-01-06,11.0644,11.096
2014-01-07,11.0468,11.0785
2014-01-08,11.1136,11.1456
2014-01-09,11.0372,11.0692
2014-01-10,10.9945,11.0265
2014-01-13,11.0283,11.0608
2014-01-14,10.9556,10.9881
2014-01-15,10.9894,11.0221
2014-01-16,10.9704,11.0033
2014-01-17,10.9024,10.9352
2014-01-20,10.9184,10.9517
2014-01-21,10.9689,11.0025
2014-01-22,10.9669,11.0006
2014-01-23,10.9547,10.9885
2014-01-24,10.8631,10.8968
2014-01-27,10.6755,10.7091
2014-01-28,10.6521,10.6857
2014-01-29,10.651,10.6848
2014-01-30,10.5389,10.5725
2014-01-31,10.6099,10.6438
2014-02-03,10.5594,10.5936
2014-02-04,10.5153,10.5495
2014-02-05,10.5662,10.6007
2014-02-06,10.545,10.5796
2014-02-07,10.6358,10.6708
2014-02-10,10.6377,10.6731
2014-02-11,10.6364,10.6719
2014-02-12,10.6776,10.7134
2014-02-13,10.6537,10.6896
2014-02-14,10.6328,10.6687
2014-02-17,10.6169,10.6533
2014-02-18,10.7043,10.7411
2014-02-19,10.7258,10.7629
2014-02-20,10.6864,10.7235
2014-02-21,10.7734,10.8109
2014-02-24,10.9761,11.0148
2014-02-25,11.0424,11.0815
2014-02-26,11.1349,11.1744
2014-02-28,11.2116,11.2518
2014-03-03,11.2046,11.2452
2014-03-04,11.2259,11.2667
2014-03-05,11.2474,11.2884
2014-03-06,11.2268,11.2679
2014-03-07,11.2671,11.3085
2014-03-10,11.4559,11.4985
2014-03-11,11.4287,11.4713
2014-03-12,11.4406,11.4834
2014-03-13,11.3332,11.3758
2014-03-14,11.3127,11.3554
2014-03-18,11.3836,11.4273
2014-03-19,11.5182,11.5625
2014-03-20,11.534,11.5785
2014-03-21,11.5409,11.5856
2014-03-24,11.5419,11.5871
2014-03-25,11.5331,11.5784
2014-03-26,11.5941,11.6398
2014-03-27,11.6235,11.6695
2014-03-28,11.7015,11.748
2014-03-31,11.7666,11.8137
2014-04-01,11.8325,11.8804
2014-04-02,12.0161,12.0649
2014-04-03,12.0425,12.0915
2014-04-04,12.0986,12.1481
2014-04-07,12.0375,12.0871
2014-04-09,12.2275,12.2782
2014-04-10,12.244,12.2949
2014-04-11,12.3292,12.3807
2014-04-15,12.2226,12.2743
2014-04-16,12.2667,12.3187
2014-04-17,12.3774,12.4306
2014-04-21,12.4153,12.4694
2014-04-22,12.4342,12.4885
2014-04-23,12.4209,12.4753
2014-04-25,12.3242,12.3786
2014-04-28,12.3654,12.4204
2014-04-29,12.4381,12.4935
2014-04-30,12.3033,12.3584
2014-05-02,12.3735,12.4242
2014-05-05,12.3812,12.4325
2014-05-06,12.4106,12.4622
2014-05-07,12.3795,12.4311
2014-05-08,12.3753,12.4271
2014-05-09,12.4652,12.5176
2014-05-12,12.5521,12.6053
2014-05-13,12.6539,12.7077
2014-05-14,12.7194,12.7734
2014-05-15,12.6095,12.6632
2014-05-16,12.6474,12.7013
2014-05-19,12.916,12.9717
2014-05-20,13.0424,13.0987
2014-05-21,13.0527,13.1093
2014-05-22,13.2157,13.2732
2014-05-23,13.4145,13.473
2014-05-26,13.2926,13.3511
2014-05-27,13.3578,13.4168
2014-05-28,13.6103,13.6706
2014-05-29,13.5243,13.5845
2014-05-30,13.402,13.4618
2014-06-02,13.571,13.6321
2014-06-03,13.4834,13.5443
2014-06-04,13.6375,13.6994
2014-06-05,13.7369,13.7994
2014-06-06,13.8884,13.9518
2014-06-09,13.9675,14.0318
2014-06-10,14.1866,14.2521
2014-06-11,14.1028,14.1681
2014-06-12,14.1069,14.1725
2014-06-13,13.8664,13.9309
2014-06-16,13.851,13.9161
2014-06-17,13.9851,14.051
2014-06-18,13.9328,13.9986
2014-06-19,13.7757,13.841
2014-06-20,13.7997,13.8653
2014-06-23,13.815,13.8812
2014-06-24,13.9744,14.0416
2014-06-25,13.9385,14.0057
2014-06-26,13.9227,13.99
2014-06-27,13.9456,14.0133
2014-06-30,14.0692,14.138
2014-07-01,14.1978,14.2673
2014-07-02,14.4817,14.5529
2014-07-03,14.5456,14.6173
2014-07-04,14.6816,14.7542
2014-07-07,14.8557,14.9297
2014-07-08,14.5873,14.6602
2014-07-09,14.4789,14.5514
2014-07-10,14.4222,14.4947
2014-07-11,14.1329,14.2041
2014-07-14,14.1442,14.216
2014-07-15,14.353,14.4261
2014-07-16,14.5303,14.6046
2014-07-17,14.7104,14.7858
2014-07-18,14.7563,14.832
2014-07-21,14.7885,14.8651
2014-07-22,14.7427,14.8192
2014-07-23,14.716,14.7925
2014-07-24,14.7864,14.8635
2014-07-25,14.6582,14.7349
2014-07-28,14.6158,14.6928
2014-07-30,14.5297,14.6067
2014-07-31,14.4772,14.5541
2014-08-01,14.3739,14.4505
2014-08-04,14.4209,14.4983
2014-08-05,14.4504,14.5281
2014-08-06,14.362,14.4394
2014-08-07,14.299,14.3763
2014-08-08,14.1337,14.2103
2014-08-11,14.1981,14.2756
2014-08-12,14.1721,14.2497
2014-08-13,14.0053,14.0822
2014-08-14,14.0788,14.1563
2014-08-18,14.3232,14.4029
2014-08-19,14.4517,14.5322
2014-08-20,14.5088,14.5899
2014-08-21,14.5337,14.6151
2014-08-22,14.4889,14.5703
2014-08-25,14.3962,14.4776
2014-08-26,14.3516,14.433
2014-08-27,14.4422,14.5243
2014-08-28,14.4241,14.5063
2014-09-01,14.5051,14.5886
2014-09-02,14.6895,14.7742
2014-09-03,14.6754,14.7603
2014-09-04,14.6698,14.7548
2014-09-05,14.6544,14.7395
2014-09-08,14.7413,14.8275
2014-09-09,14.7279,14.8143
2014-09-10,14.7626,14.8494
2014-09-11,14.9792,15.0675
2014-09-12,15.0464,15.1353
2014-09-15,15.0676,15.1571
2014-09-16,14.7104,14.798
2014-09-17,14.794,14.8824
2014-09-18,15.0605,15.1506
2014-09-19,15.1498,15.2407
2014-09-22,15.192,15.2844
2014-09-23,15.0118,15.1033
2014-09-24,14.8309,14.9214
2014-09-25,14.6611,14.7508
2014-09-26,14.6881,14.7782
2014-09-29,14.7875,14.8788
2014-09-30,14.6918,14.7827
2014-10-01,14.7321,14.8235
2014-10-07,14.5542,14.6456
2014-10-08,14.481,14.5722
2014-10-09,14.6666,14.7594
2014-10-10,14.4851,14.5769
2014-10-13,14.4247,14.5167
2014-10-14,14.3702,14.462
2014-10-16,14.2956,14.3874
2014-10-17,14.2976,14.3896
2014-10-20,14.3829,14.4761
2014-10-21,14.4154,14.509
2014-10-22,14.5263,14.6208
2014-10-27,14.6247,14.7208
2014-10-28,14.602,14.6982
2014-10-29,14.6489,14.7456
2014-10-30,14.7069,14.8042
2014-10-31,14.8355,14.9338
2014-11-03,15.0608,15.1612
2014-11-05,14.9831,15.0834
2014-11-07,14.9904,15.0911
2014-11-10,14.9755,15.0768
2014-11-11,15.067,15.169
2014-11-12,15.0949,15.1974
2014-11-13,14.9926,15.0945
2014-11-14,15.0023,15.1046
2014-11-17,15.0242,15.1272
2014-11-18,15.0578,15.1613
2014-11-19,15.0645,15.1682
2014-11-20,15.0203,15.1239
2014-11-21,15.098,15.2023
2014-11-24,15.1595,15.2649
2014-11-25,15.096,15.2011
2014-11-26,15.2649,15.3714
2014-11-27,15.3202,15.4273
2014-11-28,15.4378,15.5459
2014-12-01,15.5033,15.6125
2014-12-02,15.6344,15.7448
2014-12-03,15.7181,15.8292
2014-12-04,15.7593,15.8709
2014-12-05,15.743,15.8547
2014-12-08,15.7522,15.8646
2014-12-09,15.6364,15.7483
2014-12-10,15.6536,15.7657
2014-12-11,15.5314,15.6429
2014-12-12,15.3785,15.4891
2014-12-15,15.2907,15.4012
2014-12-16,15.0399,15.1489
2014-12-17,15.0074,15.1163
2014-12-18,15.3845,15.4964
2014-12-19,15.5836,15.6972
2014-12-22,15.6565,15.7712
2014-12-23,15.8276,15.9438
2014-12-24,15.8736,15.9903
2014-12-26,15.8858,16.003
2014-12-29,15.9249,16.0431
2014-12-30,15.9458,16.0644
2014-12-31,16.1096,16.2296
2015-01-01,16.139,16.2594
2015-01-02,16.2679,16.3896
2015-01-05,16.2763,16.3987
2015-01-06,15.9221,16.042
2015-01-07,15.8265,15.9459
2015-01-08,15.9643,16.085
2015-01-09,16.0269,16.1482
2015-01-12,16.0432,16.1654
2015-01-13,16.0793,16.202
2015-01-14,16.0209,16.1434
2015-01-15,16.1424,16.266
2015-01-16,16.148,16.2718
2015-01-19,16.2154,16.3404
2015-01-20,16.3349,16.461
2015-01-21,16.2959,16.422
2015-01-22,16.3657,16.4925
2015-01-23,16.4182,16.5457
2015-01-27,16.3764,16.5044
2015-01-28,16.3386,16.4665
2015-01-29,16.2794,16.4071
2015-01-30,16.1961,16.3233
2015-02-02,16.1999,16.3279
2015-02-03,16.1299,16.2575
2015-02-04,16.1076,16.2352
2015-02-05,16.0016,16.1287
2015-02-06,15.924,16.0507
2015-02-09,15.8783,16.0053
2015-02-10,15.8133,15.9399
2015-02-11,15.8886,16.0161
2015-02-12,15.9624,16.0907
2015-02-13,16.1719,16.3021
2015-02-16,16.1717,16.3025
2015-02-18,16.193,16.3244
2015-02-19,16.1248,16.2559
2015-02-20,16.1599,16.2915
2015-02-23,16.1072,16.239
2015-02-24,16.0688,16.2005
2015-02-25,16.1041,16.2364
2015-02-26,16.1041,16.2366
2015-02-27,16.2453,16.3792
2015-03-02,16.6054,16.7452
2015-03-03,16.6352,16.7754
2015-03-04,16.7094,16.8506
2015-03-05,16.7883,16.9303
2015-03-09,16.5912,16.7325
2015-03-10,16.5017,16.6424
2015-03-11,16.4457,16.5862
2015-03-12,16.4629,16.6038
2015-03-13,16.3965,16.537
2015-03-16,16.3017,16.4421
2015-03-17,16.5462,16.6889
2015-03-18,16.5636,16.7067
2015-03-19,16.5389,16.682
2015-03-20,16.3795,16.5214
2015-03-23,16.3615,16.5039
2015-03-24,16.3512,16.4938
2015-03-25,16.3196,16.4621
2015-03-26,16.1073,16.2482
2015-03-27,16.1182,16.2595
2015-03-30,16.2474,16.3905
2015-03-31,16.3257,16.4697
2015-04-01,16.4139,16.5589
2015-04-06,16.4167,16.5628
2015-04-07,16.4578,16.6045
2015-04-08,16.5414,16.6891
2015-04-09,16.646,16.7948
2015-04-10,16.7489,16.8989
2015-04-13,16.7451,16.8958
2015-04-15,16.6658,16.8162
2015-04-16,16.7168,16.8679
2015-04-17,16.7053,16.8565
2015-04-20,16.5361,16.6865
2015-04-21,16.6148,16.7661
2015-04-22,16.628,16.7796
2015-04-23,16.6099,16.7616
2015-04-24,16.4644,16.615
2015-04-27,16.2788,16.4284
2015-04-28,16.4962,16.648
2015-04-29,16.5659,16.7186
2015-04-30,16.5884,16.7415
2015-05-04,16.7679,16.9236
2015-05-05,16.7228,16.8783
2015-05-06,16.3864,16.539
2015-05-07,16.2093,16.3605
2015-05-08,16.3908,16.5439
2015-05-11,16.6183,16.7742
2015-05-12,16.5619,16.7175
2015-05-13,16.6349,16.7915
2015-05-14,16.6488,16.8057
2015-05-15,16.7187,16.8764
2015-05-18,16.8037,16.963
2015-05-19,16.7881,16.9475
2015-05-20,16.8527,17.0129
2015-05-21,16.8286,16.9888
2015-05-22,16.8054,16.9656
2015-05-25,16.747,16.9074
2015-05-26,16.7409,16.9014
2015-05-27,16.6743,16.8344
2015-05-28,16.7022,16.8628
2015-05-29,16.7979,16.9597
2015-06-01,16.7301,16.8919
2015-06-02,16.5619,16.7223
2015-06-03,16.4574,16.617
2015-06-04,16.4949,16.6551
2015-06-05,16.4058,16.5652
2015-06-08,16.3183,16.4776
2015-06-09,16.2698,16.4288
2015-06-10,16.3194,16.4792
2015-06-11,16.3092,16.469
2015-06-12,16.3818,16.5427
2015-06-15,16.3813,16.5428
2015-06-16,16.3811,16.5428
2015-06-17,16.4566,16.6193
2015-06-18,16.5365,16.7002
2015-06-19,16.5778,16.7421
2015-06-22,16.7258,16.8923
2015-06-23,16.7868,16.9541
2015-06-24,16.7487,16.9159
2015-06-25,16.7403,16.9076
2015-06-26,16.7318,16.8993
2015-06-29,16.6354,16.8026
2015-06-30,16.5725,16.7392
2015-07-01,16.6596,16.8275
2015-07-02,16.7254,16.8941
2015-07-03,16.7374,16.9065
2015-07-06,16.7669,16.937
2015-07-07,16.8688,17.0401
2015-07-08,16.7495,16.9199
2015-07-09,16.6559,16.8255
2015-07-10,16.6447,16.8145
2015-07-13,16.7824,16.9542
2015-07-14,16.841,17.0137
2015-07-15,16.9385,17.1124
2015-07-16,17.0387,17.2139
2015-07-17,17.1761,17.353
2015-07-20,17.4114,17.5914
2015-07-21,17.2594,17.4381
2015-07-22,17.2963,17.4756
2015-07-23,17.2193,17.3986
2015-07-24,17.0473,17.225
2015-07-27,16.7961,16.9719
2015-07-28,16.7922,16.9681
2015-07-29,16.8782,17.0553
2015-07-30,16.9537,17.1318
2015-07-31,17.0161,17.1952
2015-08-03,17.1846,17.3661
2015-08-04,17.2328,17.4151
2015-08-05,17.1988,17.3809
2015-08-06,17.302,17.4855
2015-08-07,17.2659,17.4492
2015-08-10,17.1848,17.3679
2015-08-11,17.134,17.3169
2015-08-12,16.9663,17.1477
2015-08-13,16.921,17.1021
2015-08-14,17.0461,17.2288
2015-08-17,17.061,17.2445
2015-08-18,17.0811,17.265
2015-08-19,17.1383,17.3231
2015-08-20,16.9682,17.1514
2015-08-21,16.8378,17.0198
2015-08-24,16.0449,16.2191
2015-08-25,16.1409,16.3163
2015-08-26,16.0355,16.21
2015-08-27,16.3854,16.5639
2015-08-28,16.4272,16.6064
2015-08-31,16.4076,16.5872
2015-09-01,16.1979,16.3755
2015-09-02,16.067,16.2434
2015-09-03,16.1965,16.3746
2015-09-04,15.9882,16.1642
2015-09-07,15.7663,15.9404
2015-09-08,15.9194,16.0955
2015-09-09,16.1334,16.3121
2015-09-10,16.1269,16.3057
2015-09-11,16.1804,16.36
2015-09-14,16.2956,16.4771
2015-09-15,16.1062,16.2858
2015-09-16,16.1741,16.3547
2015-09-18,16.3258,16.5086
2015-09-21,16.24,16.4225
2015-09-22,16.1483,16.33
2015-09-23,16.074,16.255
2015-09-24,16.0749,16.2562
2015-09-28,16.0451,16.227
2015-09-29,15.8892,16.0695
2015-09-30,15.9544,16.1357
2015-10-01,15.9632,16.1448
2015-10-05,16.2018,16.387
2015-10-06,16.2809,16.4672
2015-10-07,16.2719,16.4584
2015-10-08,16.2387,16.425
2015-10-09,16.3264,16.5139
2015-10-12,16.3332,16.5215
2015-10-13,16.4415,16.6312
2015-10-14,16.5396,16.7306
2015-10-15,16.6103,16.8024
2015-10-16,16.6577,16.8506
2015-10-19,16.6604,16.854
2015-10-20,16.7312,16.9259
2015-10-21,16.6606,16.8546
2015-10-23,16.7462,16.9417
2015-10-26,17.001,17.2001
2015-10-27,17.085,17.2854
2015-10-28,16.966,17.1653
2015-10-29,17.0488,17.2493
2015-10-30,17.0911,17.2922
2015-11-02,17.1968,17.3999
2015-11-03,17.2548,17.4589
2015-11-04,17.186,17.3896
2015-11-05,17.1223,17.3254
2015-11-06,16.9956,17.1974
2015-11-09,16.9887,17.1912
2015-11-10,16.8592,17.0605
2015-11-13,16.9081,17.1115
2015-11-16,16.9011,17.1051
2015-11-17,16.9964,17.2018
2015-11-18,16.9001,17.1046
2015-11-19,17.0582,17.2649
2015-11-20,17.1019,17.3094
2015-11-23,17.2114,17.421
2015-11-24,17.2114,17.4213
2015-11-26,17.4247,17.6377
2015-11-27,17.4566,17.6701
2015-11-30,17.5993,17.8154
2015-12-01,17.5048,17.72
2015-12-02,17.5466,17.7626
2015-12-03,17.5072,17.723
2015-12-04,17.4171,17.632
2015-12-07,17.4711,17.6875
2015-12-08,17.3581,17.5734
2015-12-09,17.1597,17.3727
2015-12-10,17.2008,17.4146
2015-12-11,17.0818,17.2944
2015-12-14,16.9986,17.211
2015-12-15,17.1005,17.3142
2015-12-16,17.1744,17.3893
2015-12-17,17.3227,17.5397
2015-12-18,17.2597,17.4762
2015-12-21,17.262,17.4792
2015-12-22,17.3551,17.5738
2015-12-23,17.4319,17.6517
2015-12-24,17.4068,17.6266
2015-12-28,17.4883,17.7102
2015-12-29,17.5162,17.7387
2015-12-30,17.5629,17.7863
2015-12-31,17.5497,17.7732
2016-01-01,17.5077,17.7309
2016-01-04,17.3972,17.6198
2016-01-05,17.3556,17.5779
2016-01-06,17.3372,17.5596
2016-01-07,17.0647,17.2838
2016-01-08,17.0324,17.2514
2016-01-11,16.9106,17.1288
2016-01-12,16.8564,17.0742
2016-01-13,16.7327,16.9492
2016-01-14,16.5139,16.7277
2016-01-15,16.3445,16.5564
2016-01-18,15.7909,15.9963
2016-01-19,16.0102,16.2189
2016-01-20,15.9,16.1072
2016-01-21,15.9166,16.1241
2016-01-22,16.1022,16.3124
2016-01-25,16.2383,16.451
2016-01-27,16.2327,16.4458
2016-01-28,16.1851,16.3986
2016-01-29,16.3756,16.5919
2016-02-01,16.4431,16.6609
2016-02-02,16.3857,16.6031
2016-02-03,16.23,16.4455
2016-02-04,16.1399,16.3545
2016-02-05,16.1542,16.3692
2016-02-08,16.1083,16.3234
2016-02-09,15.998,16.2121
2016-02-10,15.8752,16.0879
2016-02-11,15.4828,15.6903
2016-02-12,15.3812,15.5877
2016-02-15,15.729,15.9409
2016-02-16,15.5176,15.7268
2016-02-17,15.621,15.8319
2016-02-18,15.791,16.0044
2016-02-19,15.7542,15.9674
2016-02-22,15.7806,15.9948
2016-02-23,15.7182,15.9318
2016-02-24,15.521,15.7322
2016-02-25,15.4533,15.6638
2016-02-26,15.5044,15.7158
2016-02-29,15.4451,15.6564
2016-03-01,15.6239,15.8379
2016-03-02,15.9295,16.1479
2016-03-03,15.9847,16.2041
2016-03-04,16.0172,16.2373
2016-03-08,15.9791,16.1997
2016-03-09,16.005,16.2262
2016-03-10,15.9838,16.2049
2016-03-11,16.036,16.258
2016-03-14,16.1368,16.3609
2016-03-15,16.1136,16.3377
2016-03-16,16.1863,16.4116
2016-03-17,16.2848,16.5118
2016-03-18,16.3852,16.6138
2016-03-21,16.4913,16.7221
2016-03-22,16.5298,16.7614
2016-03-23,16.5986,16.8314
2016-03-28,16.4712,16.7035
2016-03-29,16.5617,16.7953
2016-03-30,16.7681,17.005
2016-03-31,16.8282,17.0661
2016-04-01,16.7914,17.0291
2016-04-04,16.8078,17.0465
2016-04-05,16.6901,16.9273
2016-04-06,16.6083,16.8446
2016-04-07,16.591,16.8273
2016-04-08,16.6001,16.8369
2016-04-11,16.6705,16.909
2016-04-12,16.6961,16.9352
2016-04-13,16.8833,17.1254
2016-04-18,17.1349,17.382
2016-04-20,17.1247,17.3721
2016-04-21,17.158,17.4061
2016-04-22,17.1666,17.4152
2016-04-25,16.9854,17.2321
2016-04-26,16.9877,17.2348
2016-04-27,16.932,17.1785
2016-04-28,16.9467,17.1937
2016-04-29,16.9071,17.1537
2016-05-02,16.8866,17.1338
2016-05-03,16.8573,17.1043
2016-05-04,16.7969,17.0432
2016-05-05,16.6992,16.9444
2016-05-06,16.7381,16.9841
2016-05-09,16.8464,17.0948
2016-05-10,16.9159,17.1656
2016-05-11,16.9806,17.2315
2016-05-12,17.1157,17.3688
2016-05-13,17.073,17.3258
2016-05-16,17.0521,17.3054
2016-05-17,17.1136,17.3681
2016-05-18,17.0709,17.325
2016-05-19,16.9766,17.2295
2016-05-20,16.7887,17.0392
2016-05-23,16.8407,17.0928
2016-05-24,16.8279,17.08
2016-05-25,16.9783,17.2329
2016-05-26,17.1467,17.4042
2016-05-27,17.1656,17.4235
2016-05-30,17.2231,17.4826
2016-05-31,17.1897,17.4491
2016-06-01,17.184,17.4435
2016-06-02,17.1423,17.4014
2016-06-03,17.1737,17.4335
2016-06-06,17.1381,17.3983
2016-06-07,17.2738,17.5363
2016-06-08,17.3178,17.5812
2016-06-09,17.381,17.6456
2016-06-10,17.3422,17.6065
2016-06-13,17.199,17.4619
2016-06-14,17.1814,17.4443
2016-06-15,17.2047,17.4682
2016-06-16,17.3021,17.5674
2016-06-17,17.2987,17.5641
2016-06-20,17.2296,17.4949
2016-06-21,17.2938,17.5603
2016-06-22,17.3043,17.5712
2016-06-23,17.3136,17.581
2016-06-24,17.1723,17.4377
2016-06-27,17.0791,17.344
2016-06-28,16.9944,17.2582
2016-06-29,17.1568,17.4234
2016-06-30,17.2837,17.5526
2016-07-01,17.3186,17.5883
2016-07-04,17.465,17.7378
2016-07-05,17.3993,17.6714
2016-07-07,17.3908,17.6633
2016-07-08,17.3822,17.6548
2016-07-11,17.5736,17.85
2016-07-12,17.6325,17.9102
2016-07-13,17.6559,17.9342
2016-07-14,17.5989,17.8766
2016-07-15,17.5632,17.8406
2016-07-18,17.5142,17.7917
2016-07-19,17.6746,17.9548
2016-07-20,17.7328,18.0143
2016-07-21,17.7388,18.0206
2016-07-22,17.7723,18.055
2016-07-25,17.8446,18.1292
2016-07-26,17.9157,18.2017
2016-07-27,17.9335,18.2201
2016-07-28,18.0633,18.3523
2016-07-29,18.0593,18.3486
2016-08-01,18.0478,18.3375
2016-08-02,18.0453,18.3353
2016-08-03,17.9163,18.2044
2016-08-04,17.8965,18.1847
2016-08-05,18.1022,18.394
2016-08-08,18.1868,18.4807
2016-08-09,18.0862,18.3788
2016-08-10,17.9934,18.2848
2016-08-11,18.0222,18.3143
2016-08-12,18.12,18.414
2016-08-16,18.0599,18.3541
2016-08-17,18.014,18.3077
2016-08-18,18.1246,18.4204
2016-08-19,18.1673,18.4641
2016-08-22,18.1568,18.4543
2016-08-23,18.1704,18.4684
2016-08-24,18.2987,18.5991
2016-08-25,18.2844,18.5848
2016-08-26,18.3209,18.6223
2016-08-29,18.3498,18.6524
2016-08-30,18.4665,18.7714
2016-08-31,18.5351,18.8414
2016-09-01,18.4201,18.7248
2016-09-02,18.4634,18.7691
2016-09-06,18.6069,18.9162
2016-09-07,18.5967,18.9061
2016-09-08,18.6268,18.9369
2016-09-09,18.5216,18.8304
2016-09-12,18.2398,18.5446
2016-09-14,18.2773,18.5834
2016-09-15,18.2514,18.5574
2016-09-16,18.3588,18.6669
2016-09-19,18.2695,18.5769
2016-09-20,18.253,18.5605
2016-09-21,18.2905,18.5989
2016-09-22,18.4353,18.7464
2016-09-23,18.4365,18.7479
2016-09-26,18.3224,18.6328
2016-09-27,18.2743,18.5842
2016-09-28,18.3563,18.6678
2016-09-29,18.2059,18.5152
2016-09-30,18.2937,18.6047
2016-10-03,18.4743,18.7893
2016-10-04,18.6165,18.9342
2016-10-05,18.6899,19.0092
2016-10-06,18.7543,19.075
2016-10-07,18.7868,19.1083
2016-10-10,18.7694,19.0915
2016-10-13,18.6953,19.017
2016-10-14,18.8496,19.1743
2016-10-17,18.9575,19.285
2016-10-18,19.054,19.3835
2016-10-19,19.0461,19.3756
2016-10-20,19.0699,19.4001
2016-10-21,19.0702,19.4007
2016-10-24,19.0927,19.4246
2016-10-25,19.1693,19.5028
2016-10-26,18.98,19.3106
2016-10-27,18.6983,19.0242
2016-10-28,18.7473,19.0744
2016-11-01,18.7368,19.0649
2016-11-02,18.6017,18.9277
2016-11-03,18.5107,18.8354
2016-11-04,18.3278,18.6496
2016-11-07,18.3382,18.661
2016-11-08,18.5191,18.8454
2016-11-09,18.4901,18.8162
2016-11-10,18.6181,18.9468
2016-11-11,18.3257,18.6495
2016-11-15,17.8378,18.1541
2016-11-16,17.8944,18.212
2016-11-17,17.8574,18.1747
2016-11-18,17.8776,18.1954
2016-11-21,17.6808,17.9961
2016-11-22,17.7826,18.0998
2016-11-23,17.8452,18.1639
2016-11-24,17.8698,18.1892
2016-11-25,17.9228,18.2435
2016-11-28,17.9423,18.2642
2016-11-29,17.9932,18.3164
2016-11-30,18.1707,18.4973
2016-12-01,18.1371,18.4634
2016-12-02,18.0024,18.3265
2016-12-05,17.988,18.3127
2016-12-06,18.078,18.4046
2016-12-07,18.0067,18.3324
2016-12-08,18.2047,18.5342
2016-12-09,18.2156,18.5456
2016-12-12,18.2381,18.5693
2016-12-13,18.2139,18.5449
2016-12-14,18.2575,18.5897
2016-12-15,18.2598,18.5923
2016-12-16,18.271,18.604
2016-12-19,18.1892,18.5217
2016-12-20,18.1227,18.4542
2016-12-21,18.1188,18.4505
2016-12-22,17.944,18.2728
2016-12-23,17.9286,18.2574
2016-12-26,17.8247,18.1524
2016-12-27,17.8723,18.2012
2016-12-28,17.9884,18.3198
2016-12-29,18.0407,18.3732
2016-12-30,18.1245,18.4589
2017-01-02,18.0626,18.3968
2017-01-03,18.1296,18.4653
2017-01-04,18.163,18.4996
2017-01-05,18.2476,18.586
2017-01-06,18.2574,18.5963
2017-01-09,18.2942,18.6347
2017-01-10,18.302,18.6429
2017-01-11,18.4007,18.7438
2017-01-12,18.3797,18.7226
2017-01-13,18.3518,18.6945
2017-01-16,18.3443,18.6878
2017-01-17,18.4163,18.7614
2017-01-18,18.4716,18.818
2017-01-19,18.4571,18.8035
2017-01-20,18.3437,18.6883
2017-01-23,18.3481,18.6936
2017-01-24,18.4874,18.8359
2017-01-25,18.6212,18.9725
2017-01-27,18.778,19.1329
2017-01-30,18.7925,19.1486
2017-01-31,18.6466,19.0001
2017-02-01,18.7284,19.0838
2017-02-02,18.7537,19.1099
2017-02-03,18.8009,19.1583
2017-02-06,18.9523,19.3135
2017-02-07,18.9738,19.3356
2017-02-08,18.9627,19.3247
2017-02-09,19.0157,19.3789
2017-02-10,18.958,19.3205
2017-02-13,18.9527,19.316
2017-02-14,18.9724,19.3364
2017-02-15,18.9644,19.3286
2017-02-16,19.0317,19.3974
2017-02-17,19.0538,19.4202
2017-02-20,19.1233,19.492
2017-02-21,19.2038,19.5744
2017-02-22,19.1946,19.5653
2017-02-23,19.2299,19.6015
2017-02-27,19.2566,19.63
2017-02-28,19.2863,19.6606
2017-03-01,19.3452,19.7209
2017-03-02,19.3851,19.7618
2017-03-03,19.3421,19.7183
2017-03-06,19.3662,19.7437
2017-03-07,19.3608,19.7386
2017-03-08,19.3244,19.7017
2017-03-09,19.3185,19.6961
2017-03-10,19.2807,19.6579
2017-03-14,19.4171,19.7982
2017-03-15,19.4217,19.8031
2017-03-16,19.5158,19.8994
2017-03-17,19.5563,19.9411
2017-03-20,19.542,19.9274
2017-03-21,19.4958,19.8806
2017-03-22,19.3301,19.7119
2017-03-23,19.329,19.7111
2017-03-24,19.3309,19.7134
2017-03-27,19.3707,19.7549
2017-03-28,19.469,19.8555
2017-03-29,19.5795,19.9684
2017-03-30,19.5887,19.9781
2017-03-31,19.5487,19.9376
2017-04-03,19.5893,19.9799
2017-04-05,19.5994,19.9909
2017-04-06,19.5218,19.9121
2017-04-07,19.456,19.8454
2017-04-10,19.4713,19.8621
2017-04-11,19.5468,19.9393
2017-04-12,19.4906,19.8824
2017-04-13,19.5079,19.9003
2017-04-17,19.5466,19.9411
2017-04-18,19.5907,19.9864
2017-04-19,19.5618,19.9572
2017-04-20,19.5358,19.931
2017-04-21,19.5605,19.9565
2017-04-24,19.6414,20.04
2017-04-25,19.8627,20.2661
2017-04-26,19.9444,20.3498
2017-04-27,19.9148,20.3199
2017-04-28,19.9249,20.3305
2017-05-02,19.9621,20.3697
2017-05-03,19.8994,20.3061
2017-05-04,20.0143,20.4236
2017-05-05,19.9553,20.3637
2017-05-08,20.0234,20.4342
2017-05-09,20.0359,20.4473
2017-05-10,20.1242,20.5377
2017-05-11,20.0609,20.4734
2017-05-12,20.0094,20.4212
2017-05-15,20.0771,20.4913
2017-05-16,20.1683,20.5846
2017-05-17,20.2623,20.6809
2017-05-18,20.0375,20.4518
2017-05-19,19.9896,20.4032
