date,nav_regular_growth,nav_direct_growth
2023-08-09,12.5269,12.5803
2023-08-10,12.4699,12.5232
2023-08-11,12.4019,12.4549
2023-08-14,12.4070,12.4602
2023-08-16,12.4262,12.4796
2023-08-17,12.3625,12.4157
2023-08-18,12.3290,12.3821
2023-08-21,12.3865,12.4401
2023-08-22,12.3885,12.4422
2023-08-23,12.4189,12.4728
2023-08-24,12.3825,12.4364
2023-08-25,12.3052,12.3588
2023-08-28,12.3306,12.3845
2023-08-29,12.3538,12.4078
2023-08-30,12.3568,12.4109
2023-08-31,12.2970,12.3509
2023-09-01,12.4125,12.4670
2023-09-04,12.4718,12.5267
2023-09-05,12.5011,12.5562
2023-09-06,12.5223,12.5776
2023-09-07,12.5961,12.6518
2023-09-08,12.6552,12.7113
2023-09-11,12.7675,12.8242
2023-09-12,12.7653,12.8221
2023-09-13,12.8142,12.8714
2023-09-14,12.8352,12.8925
2023-09-15,12.8921,12.9497
2023-09-18,12.8540,12.9117
2023-09-20,12.7055,12.7626
2023-09-21,12.6037,12.6604
2023-09-22,12.5601,12.6167
2023-09-25,12.5599,12.6168
2023-09-26,12.5535,12.6104
2023-09-27,12.5864,12.6435
2023-09-29,12.5360,12.5932
2023-10-03,12.4656,12.5228
2023-10-04,12.4062,12.4632
2023-10-05,12.4761,12.5334
2023-10-06,12.5447,12.6025
2023-10-09,12.4543,12.5118
2023-10-10,12.5675,12.6256
2023-10-11,12.6449,12.7035
2023-10-12,12.6337,12.6923
2023-10-13,12.6062,12.6647
2023-10-16,12.5936,12.6522
2023-10-17,12.6443,12.7033
2023-10-18,12.5546,12.6132
2023-10-19,12.5262,12.5848
2023-10-20,12.4756,12.5340
2023-10-23,12.3088,12.3666
2023-10-25,12.2161,12.2736
2023-10-26,12.0468,12.1035
2023-10-27,12.1681,12.2255
2023-10-30,12.2275,12.2853
2023-10-31,12.1882,12.2459
2023-11-01,12.1311,12.1886
2023-11-02,12.2263,12.2844
2023-11-03,12.2901,12.3486
2023-11-06,12.4054,12.4646
2023-11-07,12.4020,12.4613
2023-11-08,12.4254,12.4848
2023-11-09,12.3945,12.4538
2023-11-10,12.4135,12.4730
2023-11-13,12.4248,12.4846
2023-11-15,12.5726,12.6332
2023-11-16,12.6325,12.6935
2023-11-17,12.6110,12.6720
2023-11-20,12.5866,12.6476
2023-11-21,12.6436,12.7050
2023-11-22,12.6616,12.7232
2023-11-23,12.6552,12.7168
2023-11-24,12.6504,12.7121
2023-11-28,12.7107,12.7729
2023-11-29,12.8426,12.9055
2023-11-30,12.8658,12.9289
2023-12-01,12.9517,13.0152
2023-12-04,13.2188,13.2839
2023-12-05,13.3261,13.3918
2023-12-06,13.3787,13.4448
2023-12-07,13.3546,13.4212
2023-12-08,13.3981,13.4649
2023-12-11,13.4153,13.4824
2023-12-12,13.3572,13.4241
2023-12-13,13.3698,13.4369
2023-12-14,13.5333,13.6013
2023-12-15,13.7081,13.7770
2023-12-18,13.6835,13.7526
2023-12-19,13.7054,13.7747
2023-12-20,13.5119,13.5802
2023-12-21,13.5788,13.6475
2023-12-22,13.6389,13.7080
2023-12-26,13.6972,13.7669
2023-12-27,13.8326,13.9031
2023-12-28,13.9114,13.9824
2023-12-29,13.8811,13.9520
2024-01-01,13.8875,13.9586
2024-01-02,13.8387,13.9097
2024-01-03,13.7438,13.8143
2024-01-04,13.8335,13.9046
2024-01-05,13.8667,13.9380
2024-01-08,13.7400,13.8109
2024-01-09,13.7602,13.8313
2024-01-10,13.8073,13.8787
2024-01-11,13.8254,13.8969
2024-01-12,13.9832,14.0556
2024-01-15,14.1123,14.1857
2024-01-16,14.0706,14.1439
2024-01-17,13.7768,13.8486
2024-01-18,13.7065,13.7780
2024-01-19,13.8145,13.8866
2024-01-23,13.5691,13.6403
2024-01-24,13.7064,13.7784
2024-01-25,13.6416,13.7134
2024-01-29,13.8863,13.9597
2024-01-30,13.7487,13.8214
2024-01-31,13.8782,13.9516
2024-02-01,13.8600,13.9334
2024-02-02,13.9596,14.0337
2024-02-05,13.9069,13.9809
2024-02-06,14.0089,14.0835
2024-02-07,14.0095,14.0842
2024-02-08,13.8817,13.9558
2024-02-09,13.9242,13.9986
2024-02-12,13.8176,13.8917
2024-02-13,13.8987,13.9732
2024-02-14,13.9603,14.0353
2024-02-15,14.0087,14.0840
2024-02-16,14.0938,14.1696
2024-02-19,14.1455,14.2219
2024-02-20,14.1950,14.2717
2024-02-21,14.1043,14.1806
2024-02-22,14.2078,14.2847
2024-02-23,14.2046,14.2816
2024-02-26,14.1464,14.2233
2024-02-27,14.1949,14.2722
2024-02-28,14.0369,14.1134
2024-02-29,14.0570,14.1336
2024-03-01,14.2842,14.3622
2024-03-04,14.3266,14.4050
2024-03-05,14.2950,14.3733
2024-03-06,14.3701,14.4488
2024-03-07,14.3824,14.4613
2024-03-11,14.2791,14.3578
2024-03-12,14.2810,14.3597
2024-03-13,14.0649,14.1425
2024-03-14,14.1599,14.2382
2024-03-15,14.0811,14.1590
2024-03-18,14.1014,14.1796
2024-03-19,13.9490,14.0264
2024-03-20,13.9627,14.0403
2024-03-21,14.0722,14.1505
2024-03-22,14.1263,14.2049
2024-03-26,14.0670,14.1456
2024-03-27,14.1428,14.2219
2024-03-28,14.2724,14.3524
2024-03-31,14.2720,14.3523
2024-04-01,14.3582,14.4391
2024-04-02,14.3525,14.4334
2024-04-03,14.3404,14.4213
2024-04-04,14.3913,14.4725
2024-04-05,14.3905,14.4719
2024-04-08,14.4877,14.5698
2024-04-09,14.4725,14.5546
2024-04-10,14.5433,14.6259
2024-04-12,14.3933,14.4752
2024-04-15,14.2352,14.3164
2024-04-16,14.1554,14.2363
2024-04-18,14.0582,14.1385
2024-04-19,14.1546,14.2355
2024-04-22,14.2746,14.3565
2024-04-23,14.2941,14.3761
2024-04-24,14.3153,14.3975
2024-04-25,14.4224,14.5054
2024-04-26,14.3254,14.4079
2024-04-29,14.4674,14.5509
2024-04-30,14.4426,14.5261
2024-05-02,14.4700,14.5538
2024-05-03,14.3597,14.4430
2024-05-06,14.3385,14.4215
2024-05-07,14.2516,14.3342
2024-05-08,14.2514,14.3341
2024-05-09,14.0309,14.1124
2024-05-10,14.1145,14.1965
2024-05-13,14.1453,14.2277
2024-05-14,14.2178,14.3007
2024-05-15,14.2066,14.2896
2024-05-16,14.3404,14.4242
2024-05-17,14.3801,14.4642
2024-05-21,14.4198,14.5044
2024-05-22,14.4712,14.5562
2024-05-23,14.7073,14.7938
2024-05-24,14.7010,14.7876
2024-05-27,14.6849,14.7716
2024-05-28,14.6564,14.7430
2024-05-29,14.5391,14.6251
2024-05-30,14.4009,14.4861
2024-05-31,14.4420,14.5276
2024-06-03,14.9099,14.9985
2024-06-04,14.0377,14.1212
2024-06-05,14.5075,14.5939
2024-06-06,14.6357,14.7229
2024-06-07,14.9350,15.0241
2024-06-10,14.9148,15.0041
2024-06-11,14.9217,15.0110
2024-06-12,14.9587,15.0483
2024-06-13,15.0071,15.0971
2024-06-14,15.0547,15.1451
2024-06-18,15.1132,15.2043
2024-06-19,15.0869,15.1779
2024-06-20,15.1242,15.2155
2024-06-21,15.0838,15.1749
2024-06-24,15.1070,15.1985
2024-06-25,15.2240,15.3163
2024-06-26,15.3181,15.4111
2024-06-27,15.4307,15.5245
2024-06-28,15.4105,15.5042
2024-07-01,15.4941,15.5885
2024-07-02,15.4823,15.5768
2024-07-03,15.5862,15.6814
2024-07-04,15.5960,15.6914
2024-07-05,15.6127,15.7082
2024-07-08,15.6102,15.7060
2024-07-09,15.6832,15.7795
